"author","comment","type","voteCount","replyCount","publishedTimeText","hasCreatorHeart","authorIsChannelOwner","title","pageUrl"
"@nurkhafidabdulghozi5011","Aduh ketahuan kan😭😭","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@Cameratitan-zu6dl","Aamiin aamiin,,
Lancar barokah .
Sukses tadarus nya","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@HaidirSae","LDII bagus WC/jeding bersih air nya sllu ada dan kelengkapan nya memadai ada gantungan","reply","21","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@rimapujiastutik2547","​ @HaidirSae beda standart kak..orang ldii ada kolah air nya banyak, kalau orang umum kolah airnya cuman pakek ember kecil","reply","3","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@kykay7141","​ @HaidirSae emang standar wc mah gtu bro😅","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@NangkaCimpedak","​ @HaidirSae iya tp.mesti hati2...klo orang LDII kewarungmu..dia makan 20 pisang goreng ntar bilang gak makan😂😂😂😂","reply","0","0","1 month ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@엔터테인먼트_구직자46","selagi gak keluar dari konteks islam yaitu menurut alquran dan hadis mah saya setuju² ae kata² lu bro👍","reply","4","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@ImamRamadhan-x1p","​ @엔터테인먼트_구직자46 Klo ada tambahannya lbh dr 2 yg disebutkan  td gimana?","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@NangkaCimpedak","​ @엔터테인먼트_구직자46 masalahnya menuduh kafir KPD muslim baik2..dosa kekafirannya kmbali KPD si penuduh","reply","0","0","1 month ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@mahabarata758","Jelas udah paling paham ini kata"" nya,.. kata"" buat ngeles kalo di ajak debat dgn ormas lain wkwkwkwk","reply","1","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@WestJavaClip","carilah kebenaran nya tanpa harus saling bertengkar. saling berdiskusi dengan melenyapkan ego pribadi","reply","1","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@ImamRamadhan-x1p","​ @WestJavaClip kebenarannya sdh ditemukan... Yg jd permasalahannya saat ini ada lh terjadinya sebuah pembenaran tanpa Tabayun","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@UmiLatifah1-zt5rc","Iyah itu paling mubalignya mas","reply","11","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@IlmanNafian-x6g","Ya itu yang di fitnah kalo habis sholat di sapu dan di pell 😂","reply","5","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@NangkaCimpedak","​ @IlmanNafian-x6g itu beneran bro...","reply","0","0","1 month ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@VaNay78430"," @IlmanNafian-x6g  kebiasaan ini sudah hilang, mungkin sebelum kamu lahir sudah di hapuskan aturan itu","reply","0","0","2 weeks ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@ArjunaArjuna-d4u","​​ @IlmanNafian-x6g  coba aja bro sekalian uji mental dan kesabaran , meskipun dipel gpp bro toh memang udah sehari belum dipel","reply","0","0","5 days ago (edited)","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@IlmanNafian-x6g","Itu mubaligh atau kalo di ormas agama lain ustadz.","reply","1","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@NangkaCimpedak","​ @IlmanNafian-x6g mksud loe yg.masih ngepel itu ustadznya LDII gitu???","reply","0","0","1 month ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@mimannurinsani3442","❤","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@wahyufirman1274","❤","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@queensaaunifiisabila602","yakannn, aman aja toh di pel jg bukan krna kita najis","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@NangkaCimpedak","Apakah LDII masih menganggap orang diluar LDII kafir??? Sehingga hartanya halal diambil??","reply","0","0","1 month ago (edited)","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@RizwanAdnanPratama","Kita warga LDII malah sering bercanda,maen bola bareng di luar pengajian bersama sama Ustad2.bahkan sering ceng2an.tpi kalo pas ngaji ya kita menghargai yg ngajar.","reply","45","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@iyalduhn4940","apalagi di pesantren nya bg, banyak bngt ust"" yg lucu"" bgini","reply","13","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@IlmanNafian-x6g","Banyak ustadz yang lebih lucu, apalagi di pondok","reply","7","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@H.NMotivation","Ditunggu eps 2 nya, sungguh sungguh tertarik kalau bisa acaranya dibuat lama ajh sama LDII.nonton dari awal sampe akhir enggak bosen sama banyak ilmu atau pelajaran yg bisa diambil","reply","7","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@H.NMotivation","Bener bgt,","reply","2","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@wahyufirman1274","Yoiii❤","reply","1","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@Anglersboys","tidak ada aura benci kan bang😅","reply","1","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@Domasi26","​ @Anglersboys yup bang ternyata pandangan orang orang termasuk gw terhadap LDII selama ini salah,yang katanya mereka mengujar kebencian bahkan menajiskan kepada orang orang diluar LDII ternyata salah besar hanya hoax bersyukur sih ada konten ini jadi membuka pemikiran kita semua terhadap organisasi islam di indonesia yang banyak kesalah pahaman di masyarakat","reply","2","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@kajiankhidmahppia5454","​ @Anglersboys lalu kenapa orang yg keluar dari Lii di musuhin di diemin bahkan di bilang kaa....f.....r","reply","0","0","1 month ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@DindaAmelia-e4o","Benar bgt mz","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@dndkrtk6127","sama kakk, desaku campuran nu sama ldii, dan ga pernah ada apa apa adem ayem","reply","33","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@Kampungan351","​ @dndkrtk6127 ngak usah disamain sama NU belum lefel.","reply","1","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@SyaifulAnwar3546-w3g","Memang ldii itu sangat toleran banget dikampung saya banyak warga ldii tidak pernah buat onar . Adem pokoknya ldii","reply","24","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@Kampungan351","​ @SyaifulAnwar3546-w3g toleran sampe ngak bergaul","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@RandomReels_me","​ @SyaifulAnwar3546-w3g soalnya minoritas coba kalo jadi mayoritas 😂","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@edidalbo4159","Seng jelas orang ldii gk neko""","reply","13","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@AliNurAbdulAziz","Kenapa dikatakan tidak pernah berbuat onar, karna memang mereka cuma ingin fokus ibadah ka, karna hidup hanya sekali..","reply","6","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@RandomReels_me","​​ @AliNurAbdulAziz terus yg lain ga pengen fokus ibadah kali ya jawaban yg amat eksklusif wkwk","reply","0","0","2 months ago (edited)","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@RandomReels_me","Nah ini contohnya orang LDII komen seolah bukan orang LDII wkwkwk dari username nya aja template banget klondia mubaligh LDII wkwkwk kocak😂","reply","2","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@ooo-vt2vd","​ @RandomReels_me cak itu bknnya panggilan guru ngaji d Jawa ya? Soalnya ponakan sy d bekasi ngaji manggilnya mba MT atau mas MT tuh😂 kyny situ yg kudu belajar lg. Coba baca2 soal panggilan cak, pst hubungannya sm org Jawa, le... 😂😂😂😂😂","reply","5","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@rizal-mm8zf","Tetangga saya LdII ngerokonya kayak kereta api😂, jadi tetep ada yg ngerokok cuma anda belum ketemu aja","reply","1","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@asengasenv","​ @rizal-mm8zf emg sih kbnykam org ldii kalo diluar mesjd lebih bejad, tmn aku aja keluargnya org ldii eh anaknya malah hamidun sampe 2x😢","reply","1","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@mndcloth5115","Rata2 temenku LDII kagak ada yang rokok kak.emang susah kalo di ajak ke arah negatif.","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@rizal-mm8zf","​ @mndcloth5115 tdi kan Kaka bilang warganya ga ada yg ngerokok, pemahamnya saya itu secara umum, kecuali Kaka ini bilang temen2ku ya sesuai apa yg di liat Kaka, emang belum pernah liat secara umumnya, KLO secara global pasti ada yg ngerokok juga kak, hehe","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@HardonoAna","kalau orang selai kaum ldii, kalau masu masjid selesa biasanya di pel lantainya apa.kok tidak bisa bermasyarakat dg lingkungan.","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@kasmudidemak8078","Ya ingin tau kode2ya ada 313apa ada 212 itu. Kalo 313 kode perang badar la kalo 212 kode apa.","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@TyaraTyara-m9d","Preeet😢😅","reply","0","0","1 month ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@bersatulahumatislam","Ditunggu podcast imamnya LDII bersama habib Ja'far & Deddy Corbuzier 😁

Semoga yaa","reply","3","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@nenekviral_id","​ @bersatulahumatislam anda ada dimana mana ya 🤣","reply","1","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@RumahGoyang","​ @bersatulahumatislam Sehat sehat ya mantan😋","reply","1","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@pujitrihandayani9213","​ @bersatulahumatislam kepo buanget iiihh😂 Yuukk aahh kita Ngaji lagi","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@jinkazama9446","imam Bukhori matinya tidak punya imam, itu menurut sampean gimana , kan imam Bukhori mati di penjara oleh imamnya, apakah mati kafir, seperti pemahaman LDII","reply","1","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@Agitiaan31","​ @jinkazama9446 Kematian Imam Bukhori hanya Alloh yg tahu.. Pemahaman LDII hanya merujuk pada pedoman Al-Qur'an dan hadis lalu mengamalkan ilmunya sesuai Al-Qur'an dan hadist.. adapun seseorang mati dalam keadaan kafir/iman itu ada penjelasannya di Alquran dan Hadist..orang LDII tidak pernah berani mengecap/menganggap orang lain kafir kalo pun ada saya rasa itu oknum saja yg tidak suka/benci dengan LDII.","reply","8","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@Pixelwaras","karena dapat arahan di grup wa","reply","1","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@hendroprasetyo1034","Tercerahkan","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@sayononizam7643","Aamiin.","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@sukriaja3692","🙏🤝🤲","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@selsaramdhania","Merinding baca penjelasan kakak. Terima kasih kak udah menjelaskan dengan detail dan ngga ngecap kami buruk🥹🤍","reply","76","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@tegar_official6158","​ @selsaramdhania iya teh","reply","0","0","3 weeks ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@lapong2566","sy orang LDII terharu bgt bacanya .. masyaallah kak .. semoga di hidup kita yg berkali"" ini bisa menghidup""kan agamanya Alloh ❤.. lancar barokah kak","reply","113","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@mitaauliarachmah8930","aku seneng bgt denger critamu ka, smoga bisa cepet ikut kajian lagi di ldii ya, smngt","reply","17","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@Nurul_411","Bismillaah Alloh lancarkan semuanya kak. Aku juga ngajinya dari usia 20thn. Ga ada kata terlambat... alhamdulillaah hati selalu tenang dan hidup terarah, jelas banget dunia akhiratnya... ❤","reply","73","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@fitrianasaraswaati6282","Awal SMP kelas satu th 2000 dulu aku juga coba dulu seminggu, kok beda ya, dan ngerasa sreg bgt saat itu. Karena sebelumnya sudah pernah ngaji NU dan Muhammadiyah juga. Eh qodar Alloh keterusan sampai sekarang. 😅","reply","10","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@GrowthDailyRoutine","​ @fitrianasaraswaati6282 Alhamdulillah kak diberikan hidayah oleh Allah😊","reply","4","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@lisaraini1826","Semoga lancar barokah kak..","reply","8","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@langkahergin","Datang aja kak ke mesjid LDII terdekat, ada pengajian 2x dalam seminggu rutin kak.. Insya Allah di sambut dengan baik...","reply","43","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@EvaSafitri-g1d","Audzubillah mindzalik.. 
Jangan sampai mengenal.. Ingin tahu tentang LDII.. DIMANA AJARAN KESESATAN.. DISITU SYAITON BERMAIN.. MAIN..","reply","11","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@axemusic2483","Aku 6 kali seminggu di LDii🥳","reply","5","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@alfaqirila_rahmati_rabbih1280","Ha? Seminggu cuma 3x? 😅
Bukannya ngaji itu lumrahnya tiap hari, ya?","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@lapong2566","​ @alfaqirila_rahmati_rabbih1280 ngaji memang harus tiap hari dan dmn saja bisa.. tapi maksudnya 3 kali pertemuan di masjid untuk mengkaji Al-Qur'an dan hadist bersama"" kak","reply","1","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@ihwanasidiqi","​ @alfaqirila_rahmati_rabbih1280 iye pas bocil udh lulus SD mh tmen² gua gkada yg ngaji solat pun bolong2 🥴🤪","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@GusOffice","hmmmm yang kagum itu yang kali aja jarang mengaji jadi melihat yng begitu aja kagum, wajar sih hmmm. semoga sregep ngaji dan istiqomah bro","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@luqmannoerchasan3428","Betul kak. Memang beda beda, tapi dominan dalam seminggu bisa 3x ngaji. Belum kalau ada trobosan/pengajian bergulir. Kebetulan saya masih remaja(single), tambah padat lagi jumlah ngajinya. Oiya, di bulan ramadan ini malah setiap hari kak. Salam yaaa hehe","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@arsyadbelaamir","Apalagi bulan puasa kak,full 1bulan ngaji dari abis traweh sampe jam 10,nanti pas Lailatul Qadar ditambah sampe jam 11 ..Masya Allah Alhamdulillah bener2 yg ngejer pahala sebanyak mungkin,apalagi ramadhan Dateng cuma setahun sekali","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
